L_Temp,L_E,L_Eerr,L_B,L_Berr,L_C,L_Cerr,L_X,L_Xerr,L_L,L_Bext,L_neq,L_n_mc,L_t
2.3484848484848486,-0.6387374331065759,0.035168803720945954,0.35132490249433107,0.19948447775431297,0.3955835716608532,14.470133625724749,29.890214686711186,109.80265012901174,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.356060606060606,-0.633745433106576,0.03478079159862372,0.338545231292517,0.19572063820521438,0.3844187741592206,14.114376712994659,28.680410922071047,105.33437925444409,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.3636363636363638,-0.6264932063492064,0.03367714124311198,0.3028986371882086,0.18821295836544397,0.3581027794995672,13.424110182963359,26.437291530239886,95.7770555746175,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.371212121212121,-0.6217476485260771,0.033135542421584875,0.2933594693877551,0.1824048813178047,0.3444656626866688,13.010179707264628,24.751475129597576,90.24267759839951,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.378787878787879,-0.6164874081632653,0.03261522419030265,0.280565201814059,0.17681932912391649,0.3316102020992575,12.623245351943064,23.184745920235123,85.25930068359524,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.3863636363636362,-0.6118624058956916,0.03216848681601828,0.2692294761904762,0.171973775793218,0.32054322387945366,12.267448282345212,21.861824891177843,80.21715425849735,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.393939393939394,-0.6067128820861678,0.031393920261969605,0.24778758503401363,0.16513051284408953,0.30336353731662763,11.795618159191443,20.092782760436794,73.54006190996309,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.4015151515151514,-0.6024359274376417,0.031237699367231905,0.24253484580498866,0.16070790437623023,0.29845990789212695,11.580787372653374,18.970890866297882,69.68246747450256,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.409090909090909,-0.5982679319727892,0.03077552280163019,0.23352133560090704,0.15725237778894358,0.2878744238602383,11.253271943990256,18.106722017156507,66.16080380040786,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.4166666666666665,-0.5939869115646258,0.030444973894485944,0.22061563945578233,0.1511331145696478,0.279960196128079,10.984397133470102,16.672514116815353,61.44318916206201,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.4242424242424243,-0.5900268458049887,0.030048447495286162,0.21394845351473923,0.14672299956435225,0.27101327430721533,10.690566666379238,15.66458622813399,57.83419277982953,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.4318181818181817,-0.5851600249433107,0.029597018457015848,0.20030577551020406,0.13970651690332855,0.2612957253961259,10.374980873703871,14.157964202972014,52.34320234888074,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.4393939393939394,-0.5813127210884353,0.029251777374427336,0.19302106122448978,0.13563451887866784,0.2536525418888022,10.11899311880519,13.30323009290425,49.31791761161405,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.446969696969697,-0.5780519455782313,0.028921215094325256,0.19104701814058955,0.13248012432143325,0.24641915807072132,9.885397474569029,12.652357178960015,47.18703347331038,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.4545454545454546,-0.5737138843537415,0.028967309852391928,0.18131492970521543,0.12894719857441525,0.2456816682795409,9.771450403270592,11.949543774509776,44.694485710135595,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.462121212121212,-0.5704375124716553,0.028825281205908965,0.17811772789115649,0.1261160559311318,0.241783592826809,9.604091630266858,11.395408858064187,42.86097369321991,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.4696969696969697,-0.5666991768707483,0.02849747712355643,0.17001290476190475,0.12304681188359559,0.23486811944751662,9.37685105669532,10.814231028854461,40.59772956838817,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.4772727272727275,-0.5633333424036281,0.028272582938514555,0.16620366666666667,0.12031814096804884,0.22976396194700113,9.187547300864667,10.308298484870535,38.73970930762934,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.484848484848485,-0.5595124739229025,0.027933102872299213,0.1614024149659864,0.11579252243530468,0.22291388317461217,8.95824008834417,9.518306770260999,35.96855861050718,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.492424242424242,-0.5562235555555556,0.027959419616942652,0.15523331972789114,0.11361920592470703,0.22197851996725274,8.861872043924413,9.136505362506849,34.29478357390918,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.5,-0.5532549229024943,0.02773055998458785,0.15275446031746032,0.11177215445031874,0.2170380320402728,8.688054156430653,8.81507103858471,33.254893974346984,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.507575757575758,-0.5499230136054423,0.02758503652346432,0.1475126394557823,0.1077318208478169,0.21347035989879923,8.53572982687664,8.164554993741747,30.94774719717649,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.515151515151515,-0.5466968458049887,0.027295656587825772,0.14328740362811793,0.10531820067156517,0.20775781394880605,8.34613159898546,7.779313789586007,29.44508219008407,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.5227272727272725,-0.5436467233560092,0.027236333882917445,0.1420342947845805,0.10416220901523686,0.20561522772572516,8.231333835454793,7.586625417284997,28.580728059841782,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.5303030303030303,-0.5403626485260771,0.02700810718178207,0.13769568253968253,0.10078486871158722,0.20097489316992453,8.063618977533785,7.081360660834814,26.716091274242856,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.537878787878788,-0.5371681451247166,0.026932929871961053,0.13478033786848073,0.09928342308229095,0.1986662205016738,7.947561477079567,6.85142944161574,26.200436033751817,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.5454545454545454,-0.5345969115646259,0.026812964517352086,0.13225529251700682,0.09775116088112272,0.1957300717753375,7.8288556684408395,6.621815591349655,25.117360669220975,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.553030303030303,-0.5314120634920635,0.02665737374150855,0.12801149659863945,0.09400587769653372,0.19231863296748555,7.688002410553771,6.1059413492645715,23.17714067029536,42.0,0.0,500000.0,500000.0,1302.1267433166504
2.5606060606060606,-0.528742798185941,0.026610877939679693,0.12683852154195013,0.0935887371280885,0.19051599730167756,7.5927846140962245,6.033967765248839,23.04554405143728,42.0,0.0,500000.0,500000.0,1302.1267433166504
